No_;Description;Unit Price;Söluflokkur;Item Category Code;ABC-Item;Áfengisgjald (tegund);Base Unit of Measure;Millilítrar;Heiti umboðsmanns;Vendor No_
23303;M. Chapoutier Bila Haut Occultum Lapidem;3650;SÉRFLOKKUR;01;3;2;FL.;750;;491007-1680
23304;Cointreau Blood Orange;0;REYNSLA;20;3;3;FL.;700;;420178-0349
23305;Aalborg Grill Akvavit;6499;SÉRFLOKKUR;18;3;3;FL.;700;;420178-0349
23306;Ihringer Grauer Burgunder;2699;SÉRFLOKKUR;02;3;2;FL.;750;;601083-0789
23307;Ihringer Spatburgunder Rotwein;2699;SÉRFLOKKUR;01;3;2;FL.;750;;601083-0789
23309;Innis & Gunn IPA;499;SÉRFLOKKUR;61;3;1;FL.;330;;570169-0339
23310;Bjarki Vodka;5599;SÉRFLOKKUR;16;3;3;FL.;500;;570169-0339
23311;Börkur Bitter;5599;SÉRFLOKKUR;21;3;3;FL.;500;;570169-0339
23312;Akashi-Tai Junmai Daiginjo;2999;SÉRFLOKKUR;06;3;2;FL.;300;;570169-0339
23313;Akashi-Tai Junmai;2299;SÉRFLOKKUR;06;3;2;FL.;300;;570169-0339
23314;Akashi-Tai Honjozo;1999;SÉRFLOKKUR;06;3;2;FL.;300;;570169-0339
23315;Akashi-Tai Ginjo Yuzushu;2999;SÉRFLOKKUR;06;3;2;FL.;500;;570169-0339
23316;Akashi-Tai Shiraume Ginjo Umeshu;2999;SÉRFLOKKUR;06;3;2;FL.;500;;570169-0339
23317;Akashi-Tai Junmai Ginjo;0;SÉRFLOKKUR;06;3;2;FL.;300;;570169-0339
23318;Farina Appassilento hvítt og rautt í gjafakassa;5999;SÉRFLOKKUR;01;3;2;BOX;750;;490708-0140
23319;Norrebro Bryghus Stuykman Weissbier;600;REYNSLA;62;0;1;FL.;400;;470515-2440
23320;Harboe Bear Beer Premium Lager;219;KJARNI;60;3;1;DS.;330;;470710-0390
23321;Causse d'Arboras l'Autochtone Cinsault;1699;REYNSLA;01;0;2;FL.;750;;530303-2410
23322;Secret de Lunes Carignan;1699;REYNSLA;01;0;2;FL.;750;;530303-2410
23323;Gato Negro 9 Lives Reserve Cabernet Sauvignon;1999;KJARNI;01;3;2;FL.;750;;420369-7789
23324;Gato Negro 9 Lives Reserve Sauvignon Blanc;1799;SÉRPÖNTUN;02;3;2;FL.;750;;420369-7789
23325;Tempt Cool Granate Cider;239;KJARNI;06;3;2;DS.;330;;410999-2859
23326;Allegrini Soave;5490;REYNSLA;02;0;2;BOX;3000;;681215-1740
23327;Bellavista Alma Gran Cuvee Brut;3999;SÉRFLOKKUR;04;3;2;FL.;750;;681215-1740
23329;Icelandic Mountain Vodka;6358;KJARNI;16;3;3;FL.;700;;590116-1570
23330;19 Crimes;2199;REYNSLA;01;3;2;FL.;750;;420369-7789
23331;To Öl Kex;482;SÉRFLOKKUR;60;3;1;DS.;330;;670616-1690
23332;Freixenet Mia Sangria;1790;REYNSLA;06;0;2;FL.;750;;700103-3660
23333;Freixenet Mia Mojito;1790;KJARNI;06;3;2;FL.;750;;700103-3660
23334;Little Bastard Ale;385;SÉRFLOKKUR;61;3;1;DS.;330;;670616-1690
23336;Sogno Montepulciano d'Abruzzo;6666;REYNSLA;01;1;2;BOX;3000;;451115-1460
23337;Anderson Valley Summer Solstice Ale;499;TÍMABIL;61;1;1;FL.;355;;601083-0789
23338;Opal Wild Berries+Sea Salt;4455;KJARNI;23;3;3;FL.;750;;420369-7789
23339;Opal Pipar ;4455;KJARNI;23;3;3;FL.;750;;420369-7789
23340;Tópas Vodkaskot með fjallagrösum og lakkrís;5699;REYNSLA;23;3;3;FL.;750;;420369-7789
23344;Prairie Artisan Barrel Aged Bible Belt;1899;SÉRFLOKKUR;61;3;1;FL.;355;;670616-1690
23345;Sensi Collezione Montepulciano d'Abruzzo;1978;REYNSLA;01;0;2;FL.;750;;650299-2809
23346;Sensi Collezione Chardonnay;1952;REYNSLA;02;0;2;FL.;750;;650299-2809
23350;Lomza Export;396;KJARNI;60;2;1;FL.;500;;550405-0400
23351;Fuller's Honey Dew;1295;SÉRFLOKKUR;61;3;1;GJAFAASKJA;500;;491007-1680
23352;Fuller's London Pride;1250;SÉRFLOKKUR;61;3;1;GJAFAASKJA;500;;491007-1680
23353;Dr L Riesling Sparkling;2250;SÉRFLOKKUR;04;3;2;FL.;750;;491007-1680
23354;Bree Chardonnay;5929;KJARNI;02;3;2;BOX;3000;;530303-2410
23355;Chateau Grand Renom;1999;REYNSLA;02;0;2;FL.;750;;530303-2410
23356;Barefoot Bubbly Pinot Grigio;1498;SÉRPÖNTUN;04;3;2;FL.;750;;570169-0339
23357;Bosun's Moustache IPA;396;SÉRFLOKKUR;61;3;1;FL.;330;;451115-1460
23358;Running Dune Witbier;317;REYNSLA;62;0;1;FL.;330;;451115-1460
23359;Mokai Pink Apple;289;KJARNI;06;3;2;DS.;330;;700103-3660
23360;Mokai Blueberry;289;KJARNI;06;3;2;DS.;330;;700103-3660
23361;Weihenstephan Festbier;599;TÍMABIL;60;1;1;FL.;500;;601083-0789
23362;Víking Sterkur;0;REYNSLA;60;3;1;DS.;330;;470169-1419
23364;Brenyolver Gin;0;SÉRPÖNTUN;17;3;3;FL.;500;;541015-4340
23365;Cantina Organico rautt;5998;REYNSLA;01;1;2;BOX;3000;;470710-0390
23366;Cantina Organico rautt;1698;REYNSLA;01;0;2;FL.;750;;470710-0390
23367;Pirosso Puglia Chardonnay;5498;REYNSLA;02;0;2;BOX;3000;;470710-0390
23368;Karpackie Premium;299;KJARNI;60;0;1;FL.;500;;550405-0400
23369;Heimberger Pinot Gris;1990;REYNSLA;02;3;2;FL.;750;;430913-0690
23370;Bovin Sv.Triflun Fine Rakija;5545;SÉRFLOKKUR;10;3;3;FL.;500;;710382-0269
23371;Stone Valley Shiraz;6890;KJARNI;01;3;2;BOX;3000;;601083-0789
23372;Stone Valley Chardonnay;6490;KJARNI;02;3;2;BOX;3000;;601083-0789
23373;Filarino Sangiovese Rose;1799;SÉRFLOKKUR;03;3;2;FL.;750;;420369-7789
23374;Candidato Ecologico Tempranillo;6399;KJARNI;01;3;2;BOX;3000;;420369-7789
23375;G G Gin & Grape;349;KJARNI;23;3;3;FL.;275;;420369-7789
23376;il fauno di Arcanum;3399;REYNSLA;01;0;2;FL.;750;;410999-2859
23377;Bree Pinot Noir Rose;5728;KJARNI;03;3;2;BOX;3000;;530303-2410
23379;Purity Pure Gold;596;REYNSLA;61;0;1;FL.;500;;550394-2359
23380;Purity Pure UBU;596;REYNSLA;61;0;1;FL.;500;;550394-2359
23381;Purity Mad Goose;587;REYNSLA;61;0;1;FL.;500;;550394-2359
23382;Purity Longhorn IPA;399;REYNSLA;61;0;1;DS.;330;;550394-2359
23383;Purity Lawless Lager;379;REYNSLA;60;0;1;DS.;330;;550394-2359
23384;Purity Saddle Black;459;REYNSLA;61;0;1;DS.;330;;550394-2359
23385;Hafliðavín;0;REYNSLA;01;3;2;FL.;750;;410169-436X
23386;Vina Albali Verdejo Rueda;1990;REYNSLA;02;0;2;FL.;750;;550394-2359
23387;Vina Albali Sauvignon Blanc Rueda;1990;REYNSLA;02;0;2;FL.;750;;550394-2359
23388;Centola Albarino;2190;REYNSLA;02;0;2;FL.;750;;550394-2359
23389;Vina Albali Verdejo Organic;5990;REYNSLA;02;0;2;BOX;3000;;550394-2359
23390;Vina Albali Tempranillo Organic;5990;REYNSLA;01;0;2;BOX;3000;;550394-2359
23391;Tres Reyes Macabeo Verdejo;1990;REYNSLA;02;0;2;FL.;750;;550394-2359
23392;Tres Reyes Tempranillo Syrah;1990;REYNSLA;01;0;2;FL.;750;;550394-2359
23393;Gran Sello Macabeo Verdejo;5990;REYNSLA;02;0;2;BOX;3000;;550394-2359
23394;Gran Sello Tempranillo Syrah;6490;REYNSLA;01;0;2;BOX;3000;;550394-2359
23395;Polar Monkeys Blue Collar Amber Lager;199;KJARNI;60;3;1;FL.;330;;410999-2859
23396;Polar Monkeys White Collar Golden Ale;369;KJARNI;61;3;1;FL.;330;;410999-2859
23397;Polar Monkeys Silver Back Strong Ale;429;REYNSLA;61;3;1;FL.;330;;410999-2859
23398;Polar Monkeys Chairman India Pale Ale;399;KJARNI;61;3;1;FL.;330;;410999-2859
23399;Cyatho Verdejo;1999;REYNSLA;02;0;2;FL.;750;;440417-0510
23400;Fernandez de Pierola Gran Reserva;3299;REYNSLA;01;0;2;FL.;750;;440417-0510
23401;Fernandez de Pierola Reserva;2799;REYNSLA;01;0;2;FL.;750;;440417-0510
23402;Bodegas FyA 8m Tempranillo;0;REYNSLA;01;0;2;FL.;750;;440417-0510
23403;Antonita Tempranillo;1990;REYNSLA;01;0;2;FL.;750;;430913-0690
23404;Antonita Garnacha rósavín;1990;REYNSLA;03;1;2;FL.;750;;430913-0690
23405;Magister Bibendi Garnacha Crianza;2889;KJARNI;01;3;2;FL.;750;;430913-0690
23406;Magister Bibendi Graciano Reserva;3390;KJARNI;01;3;2;FL.;750;;430913-0690
23407;Meukow XO ;19989;SÉRFLOKKUR;10;3;3;GJAFAASKJA;700;;601083-0789
23408;Laporte Sancerre les Grandmontains;2899;REYNSLA;02;0;2;FL.;750;;681215-1740
23409;Laporte Sancerre les Grandmontains;1590;REYNSLA;02;0;2;FL.;375;;681215-1740
23410;Laporte le Bouquet Sauvignon Blanc;1999;REYNSLA;02;0;2;FL.;750;;681215-1740
23411;Laporte Pouilly Fume les Duchesses;2890;REYNSLA;02;0;2;FL.;750;;681215-1740
23412;Fusional Pinot Noir;2590;REYNSLA;01;0;2;FL.;750;;681215-1740
23413;Fusional Sauvignon Blanc;2290;REYNSLA;02;0;2;FL.;750;;681215-1740
23414;Famiglia Grillo Organic Rosso;1898;KJARNI;01;3;2;FL.;750;;470710-0390
23415;Famiglia Grillo Organic Selezione de Famiglia;1898;KJARNI;01;3;2;FL.;750;;470710-0390
23416;Villa Valentina Sangiovese Organic;1848;KJARNI;01;3;2;FL.;750;;470710-0390
23417;Love Organic;1698;KJARNI;04;3;2;FL.;750;;470710-0390
23418;Joya rautt;1699;REYNSLA;01;0;2;FL.;750;;491007-1680
23419;Joya hvítt;1350;REYNSLA;02;0;2;FL.;750;;491007-1680
23420;Portuga rautt;1750;REYNSLA;01;0;2;FL.;750;;491007-1680
23421;HGGvín25.4;0;REYNSLA;01;3;2;FL.;750;;410169-436X
23422;Johnnie Walker Black Label 12 ára;5690;KJARNI;13;3;3;FL.;500;;420369-7789
23423;Felsina Berardenga Chianti Colli Senesi;2795;REYNSLA;01;3;2;FL.;750;;491007-1680
23424;Podere La Berta Sangiovese;2395;REYNSLA;01;3;2;FL.;750;;491007-1680
23425;M. Chapoutier Eleivera Tinto Douro;2750;REYNSLA;01;0;2;FL.;750;;491007-1680
23426;Opal Wild Berries+Sea Salt;3140;KJARNI;23;1;3;PET;500;;420369-7789
23427;Opal Pipar ;3140;KJARNI;23;2;3;PET;500;;420369-7789
23428;Tópas Vodkaskot með fjallagrösum og lakkrís;4150;KJARNI;23;3;3;PET;500;;420369-7789
23429;Antiche Terre Amore Bianco ;1898;KJARNI;02;3;2;FL.;750;;470710-0390
23430;Antiche Terre Amore in Rosa;1898;KJARNI;03;3;2;FL.;750;;470710-0390
23431;Antiche Terre Villa Vittoria Corvina;1648;KJARNI;01;3;2;FL.;750;;470710-0390
23432;Deutsches Weintor Dornfelder Trocken;2333;SÉRFLOKKUR;01;3;2;FL.;750;;430913-0690
23433;Deutsches Weintor Grauer Burgunder Trocken;1990;REYNSLA;02;1;2;FL.;750;;430913-0690
23434;Nederburg Stein Chenin Blanc;1498;SÉRPÖNTUN;02;3;2;FL.;750;;570169-0339
23435;Jean-Louis Ice My Paris Secret ;1899;SÉRPÖNTUN;04;3;2;FL.;750;;570169-0339
23436;Louis Bouillot Grand Reserve Perle de Vigne Brut;2799;KJARNI;04;3;2;FL.;750;;570169-0339
23440;Negrita Rhum ;2999;KJARNI;14;2;3;PET;350;;601083-0789
23442;My Cocktail Mojito;0;REYNSLA;23;3;3;DS.;250;;420317-0930
23443;My Cocktail On The Beach;305;SÉRPÖNTUN;23;3;3;DS.;250;;550394-2359
23444;My Cocktail Pina Colada;305;SÉRPÖNTUN;23;3;3;DS.;250;;550394-2359
23445;My Classic Gin & Tonic;337;SÉRPÖNTUN;23;3;3;DS.;250;;550394-2359
23446;My Classic Vodka Lemonade & Lime;0;REYNSLA;23;0;3;DS.;250;;420317-0930
23447;My Cocktail Mojito ;1747;REYNSLA;23;3;3;POKI;1250;;550394-2359
23448;My Cocktail Strawberry Daiquiri ;1747;REYNSLA;23;3;3;POKI;1250;;550394-2359
23449;Schiötz Belgian IPA;0;REYNSLA;61;0;1;FL.;330;;410999-2859
23450;Schiötz Dark Mumme;299;REYNSLA;62;3;1;FL.;330;;410999-2859
23451;Asbach Urbrand;1399;KJARNI;10;3;3;FL.;100;;601083-0789
23452;Asbach Fire ;7990;REYNSLA;20;0;3;FL.;1000;;601083-0789
23453;Schiötz Bohemian Pils;199;REYNSLA;60;3;1;FL.;330;;410999-2859
23455;Luis Canas Reserva;2969;KJARNI;01;2;2;FL.;750;;440417-0510
23456;Lvivske 1715;365;KJARNI;60;3;1;DS.;500;;670317-0720
23457;Grisette Bio Blonde Gluten Free ;352;SÉRFLOKKUR;61;3;1;FL.;250;;691199-3559
23458;Grisette Bio Witbier ;352;SÉRFLOKKUR;62;3;1;FL.;250;;691199-3559
23460;Joya rautt;5399;REYNSLA;01;0;2;BOX;2900;;491007-1680
23461;Portuga rautt;5750;REYNSLA;01;0;2;BOX;3000;;491007-1680
23462;Joseph Drouhin Morgon;2431;SÉRFLOKKUR;01;3;2;FL.;750;;530303-2410
23463;Joseph Drouhin Coteaux Bourguignons;2498;REYNSLA;01;0;2;FL.;750;;530303-2410
23464;Mas Andes Cabernet sauvignon;0;REYNSLA;01;3;2;FL.;750;;530303-2410
23465;Mas Andes Reserva Cabernet Sauvignon ;0;REYNSLA;01;3;2;FL.;750;;530303-2410
23466;Castillo de Liria-sjá vnr. 14733;0;REYNSLA;02;0;2;FL.;750;;530303-2410
23467;Inycon Shiraz Appassimento;2049;REYNSLA;01;0;2;FL.;750;;530303-2410
23468;Inycon Shiraz Appassimento;6498;REYNSLA;01;0;2;BOX;3000;;530303-2410
23469;Tenuta di Sticciano Attimo Rosso;3890;REYNSLA;01;3;2;FL.;750;;471116-0680
23470;Sticciano Cantastorie Rosso;0;REYNSLA;01;3;2;FL.;750;;471116-0680
23471;Tenuta di Sticciano Maggiano ;3533;REYNSLA;01;3;2;FL.;750;;471116-0680
23472;Monte Velho rautt;1179;REYNSLA;01;0;2;FL.;375;;600112-1390
23473;Hardys Nottage -sjá vnr. 02205;0;REYNSLA;02;0;2;FL.;750;;420178-0349
23474;Mas Andes Gran Reserva Cabernet Sauvignon ;0;REYNSLA;01;3;2;FL.;750;;530303-2410
23475;Weingut Robert Weil Kiedricher Riesling Trocken;0;REYNSLA;02;3;2;FL.;750;;540296-2279
23476;14 Hands Winery Hot to Trot rautt;2299;REYNSLA;01;0;2;FL.;750;;540296-2279
23477;The Capeman Shiraz;1898;REYNSLA;01;3;2;FL.;750;;540296-2279
23478;The Capeman Chardonnay;1898;REYNSLA;02;3;2;FL.;750;;540296-2279
23479;Le Plan des Moines Cotes du Rhone La Borde ;2098;REYNSLA;01;0;2;FL.;750;;540296-2279
23480;Valdobbiadene Prosecco Superiore Brut Millesimato;1849;REYNSLA;04;0;2;FL.;750;;540296-2279
23481;Big Game Malbec Syrah Mendoza ;2999;KJARNI;01;3;2;FL.;750;;670874-0529
23482;Cycliste Rhone Biologique rautt;2751;SÉRFLOKKUR;01;3;2;FL.;750;;670874-0529
23483;Berliner Kindl Jubileum Pilsener;369;KJARNI;60;3;1;DS.;500;;550394-2359
23484;RB Rioja Bordon Crianza;2490;REYNSLA;01;0;2;FL.;750;;681215-1740
23485;Rioja Bordon Crianza;1899;REYNSLA;01;0;2;FL.;750;;681215-1740
23486;Rioja Bordon Reserva;2690;KJARNI;01;3;2;FL.;750;;681215-1740
23487;Rioja Bordon Gran Reserva;2999;REYNSLA;01;0;2;FL.;750;;681215-1740
23488;Rioja Bordon hvítt;1599;REYNSLA;02;0;2;FL.;750;;681215-1740
23489;Talla de Diamante;1990;REYNSLA;02;3;2;FL.;750;;681215-1740
23490;Gingerliq;8213;SÉRFLOKKUR;20;3;3;FL.;500;;660509-0970
23491;Marx Gin ;11258;SÉRFLOKKUR;17;3;3;FL.;700;;660509-0970
23492;Aldonia rautt;2098;SÉRPÖNTUN;01;3;2;FL.;750;;660509-0970
23493;To Öl A Peeling Pale;485;REYNSLA;61;0;1;DS.;330;;670616-1690
23494;To Öl Tropical Rumble ;498;REYNSLA;61;0;1;DS.;330;;670616-1690
23495;JP Azeitao Syrah, Castelao, Aragonez;1990;REYNSLA;01;1;2;FL.;750;;430913-0690
23496;JP Azeitao Moscatel Graudo Fernao Pires;1790;REYNSLA;02;1;2;FL.;750;;430913-0690
23497;JP Azeitao Syrah rósavín;0;SÉRFLOKKUR;03;3;2;FL.;750;;430913-0690
23498;Segull 67 Kaffikútur;0;TÍMABIL;61;1;1;FL.;330;;471289-2569
23499;Rumputuski India Pale Lager nr. 53;494;TÍMABIL;60;1;1;FL.;330;;420369-7789
23500;Surani Heracles Primitivo;2699;REYNSLA;01;3;2;FL.;750;;550595-2579
23501;Casal Mendes Vinho Verde;1589;REYNSLA;02;1;2;FL.;750;;430913-0690
23502;Meia Pipa Castelao Syrah Privat Selection;0;SÉRFLOKKUR;01;3;2;FL.;750;;430913-0690
23503;Bacalhoa Moscatel de Setubal ;0;SÉRFLOKKUR;05;3;3;FL.;750;;430913-0690
23504;Lebowski;399;REYNSLA;60;0;1;FL.;330;;601083-0789
23505;Kona Big Wave;359;REYNSLA;61;3;1;DS.;355;;700103-3660
23506;Godthaab Bryghus Tannenbaum;0;TÍMABIL;61;1;1;FL.;750;;601083-0789
23507;Godthaab Bryghus Bad Santa;1599;TÍMABIL;61;1;1;FL.;750;;601083-0789
23508;Meia Pipa Verdelho Viosinho Private Selection ;0;SÉRFLOKKUR;02;3;2;FL.;750;;430913-0690
23509;Maison Castel Syrah Rose;1448;REYNSLA;03;0;2;FL.;750;;470710-0390
23510;Maison Castel Bordeaux Merlot;1798;REYNSLA;01;0;2;FL.;750;;470710-0390
23511;Maison Castel Bordeaux Sauvignon Blanc;1648;KJARNI;02;3;2;FL.;750;;470710-0390
23512;Maison Castel Medoc rautt;2098;KJARNI;01;3;2;FL.;750;;470710-0390
23513;Maison Castel Saint-Emilion rautt;2498;KJARNI;01;3;2;FL.;750;;470710-0390
23514;Capitor Cuvee Speciale rautt;2198;KJARNI;01;3;2;FL.;750;;470710-0390
23515;Maison Castel Brut Cuvee Blanche Blanc de Blancs ;1498;REYNSLA;04;0;2;FL.;750;;470710-0390
23516;Bonterra Sauvignon Blanc;2499;REYNSLA;02;3;2;FL.;750;;550595-2579
23517;Martina Appassimento Rosso;2295;REYNSLA;01;0;2;FL.;750;;491007-1680
23518;Love Noir Pinot Noir ;2395;REYNSLA;01;0;2;FL.;750;;491007-1680
23519;Dr. Loosen GG Wehlener Sonnenuhr Riesling Dry;3995;SÉRFLOKKUR;02;3;2;FL.;750;;491007-1680
23520;Nativ Irpinia Falanghina ;2490;REYNSLA;02;0;2;FL.;750;;550394-2359
23521;Nativ Irpinia Aglianico ;2790;SÉRFLOKKUR;01;3;2;FL.;750;;550394-2359
23522;Pasqua 11 Minutes rósavín;2390;REYNSLA;03;0;2;FL.;750;;550394-2359
23523;Pasqua Desire Lush & Zin Primitivo Puglia;1990;SÉRPÖNTUN;01;3;2;FL.;750;;550394-2359
23524;Tussock Jumper Merlot;1990;REYNSLA;01;3;2;FL.;750;;550394-2359
23525;Tussock Jumper Pinot Noir;1990;REYNSLA;01;3;2;FL.;750;;550394-2359
23526;Tussock Jumper Shiraz-Grenache-Viognier;2199;KJARNI;01;3;2;FL.;750;;550394-2359
23527;Tussock Jumper Pinot Grigio;1790;REYNSLA;02;3;2;FL.;750;;550394-2359
23528;Tussock Jumper Chenin Blanc;1990;REYNSLA;02;3;2;FL.;750;;550394-2359
23529;Tussock Jumper Riesling;1690;SÉRFLOKKUR;02;3;2;FL.;750;;550394-2359
23530;Romeo and Juliet's Prosecco;1990;REYNSLA;04;0;2;FL.;750;;550394-2359
23531;Corky's Mango Glitter;2999;REYNSLA;23;0;3;FL.;700;;500316-0470
23532;Corky's Raspberry Glitter ;2999;KJARNI;23;3;3;FL.;700;;500316-0470
23533;Brjánsi Sour Ale nr. 52;424;REYNSLA;62;0;1;FL.;330;;420369-7789
23534;Ágúst;0;TÍMABIL;61;1;1;FL.;330;;480414-1010
23535;Tommasi Valpolicella ;6899;KJARNI;01;3;2;BOX;3000;;550595-2579
23536;Alta Vista Classic Cabernet Sauvignon ;1999;REYNSLA;01;0;2;FL.;750;;681215-1740
23537;Alta Vista Premium Cabernet Sauvignon ;1345;SÉRFLOKKUR;01;3;2;FL.;375;;681215-1740
23538;Lenz Moser Selection Gruner Veltliner;1965;SÉRPÖNTUN;02;3;2;FL.;750;;520914-2180
23539;Trapiche Oakcask;0;REYNSLA;01;0;3;BOX;3000;;550595-2579
23540;Casas Patronales Cabernet Sauvignon Reserva;0;REYNSLA;01;0;2;FL.;750;;410999-2859
23541;Casas Patronales Shiraz Reserva;0;REYNSLA;01;0;2;FL.;750;;410999-2859
23542;Casas Patronales Sauvignon Blanc Reserva;0;REYNSLA;02;0;2;FL.;750;;410999-2859
23543;Casas Patronales Cabernet Sauvignon, Malbec, Syrah;6598;KJARNI;01;3;2;BOX;3000;;410999-2859
23545;Pasas Uva Blanca;1999;REYNSLA;02;3;2;FL.;750;;550595-2579
23546;Pasas Monastrell November harvest;1999;SÉRFLOKKUR;01;3;2;FL.;750;;550595-2579
23547;Radio Boca Tempranillo;5699;REYNSLA;01;3;2;BOX;3000;;550595-2579
23548;Glen Carlou Haven Cabernet Sauvignon;2199;KJARNI;01;3;2;FL.;750;;420178-0349
23549;Glen Carlou Haven Chardonnay;2199;SÉRPÖNTUN;02;3;2;FL.;750;;420178-0349
23550;Segull 67 Sigló IPA;498;KJARNI;61;3;1;FL.;330;;471289-2569
23551;El Mayoral Monastrell Pedit Verdot;0;REYNSLA;01;0;2;FL.;750;;410999-2859
23552;Mayoral Reservado D.O.P. Jumilla;0;REYNSLA;01;0;2;FL.;750;;410999-2859
23553;Don Simon Vino Tinto;0;REYNSLA;01;0;2;FERNA;500;;410999-2859
23554;Ölvisholt X Bláberja-Witbier afmælisbjór;689;SÉRPÖNTUN;61;3;1;FL.;330;;480414-1010
23555;Principe de Viana Chardonnay;1999;REYNSLA;02;3;2;FL.;750;;451115-1460
23556;Paxis Red Blend;2140;KJARNI;01;3;2;FL.;750;;470415-1260
23557;Paxis Vinho Regional Lisboa Arinto;1970;KJARNI;02;3;2;FL.;750;;470415-1260
23558;Escada Touriga Nacional;2225;KJARNI;01;3;2;FL.;750;;470415-1260
23559;Dark Horse Pinot Grigio;1999;SÉRPÖNTUN;02;3;2;FL.;750;;570169-0339
23560;Faxe Witbier;369;KJARNI;62;3;1;DS.;500;;410999-2859
23561;Duckhorn Merlot Napa Valley;6998;SÉRFLOKKUR;01;3;2;FL.;750;;660509-0970
23562;Paraduxx Proprietary Red;5238;SÉRPÖNTUN;01;3;2;FL.;750;;660509-0970
23563;Víti Brennivín Icelandic Schnapps;3990;KJARNI;18;3;3;FL.;250;;510811-0700
23564;Pfaffl St. Laurent Altenberg Reserve;4499;SÉRFLOKKUR;01;3;2;FL.;750;;570169-0339
23565;Pfaffl Zweigelt Vom Haus;2398;REYNSLA;01;1;2;FL.;750;;570169-0339
23566;Souveraner Malteser Ritterorden Blauer Zweigelt ;0;SÉRFLOKKUR;01;3;2;FL.;750;;520914-2180
23567;O'Dora;3275;SÉRFLOKKUR;01;3;2;FL.;750;;520914-2180
23568;Lenz Moser Reserve Carpe Diem hvítt;3209;SÉRFLOKKUR;02;3;2;FL.;750;;520914-2180
23569;Lenz Moser Mariage Carpe Diem rautt;0;SÉRFLOKKUR;01;3;2;FL.;750;;520914-2180
23570;Beronia Vinas Viejas Tempranillo;2830;KJARNI;01;3;2;FL.;750;;530303-2410
23571;Víking White Ale, Víking Stout;2055;SÉRFLOKKUR;62;3;1;GJAFAASKJA;660;;470169-1419
23572;Jam Jar Sweet White;1890;REYNSLA;02;3;2;FL.;750;;700103-3660
23573;Eichinger Gruner Veltliner Strass;0;SÉRFLOKKUR;02;3;2;FL.;750;;460999-2519
23574;Eichinger Riesling Strass;0;SÉRFLOKKUR;02;3;2;FL.;750;;460999-2519
23575;Eichinger Gruner Veltliner Ried Hasel;2685;SÉRFLOKKUR;02;3;2;FL.;750;;460999-2519
23576;Eichinger Gruner Veltliner Ried Wechselberg;0;SÉRFLOKKUR;02;3;2;FL.;750;;460999-2519
23577;Eichinger Roter Veltliner Ried Stangl;3222;SÉRFLOKKUR;02;3;2;FL.;750;;460999-2519
23578;Eichinger Chardonnay Ried Gaisberg;3175;SÉRFLOKKUR;02;3;2;FL.;750;;460999-2519
23579;Eichinger Gruner Veltliner Ried Gaisberg 1st;3555;SÉRFLOKKUR;02;3;2;FL.;750;;460999-2519
23580;Eichinger Gruner Veltliner Ried Lamm 1st;4345;SÉRFLOKKUR;02;3;2;FL.;750;;460999-2519
23581;Eichinger Riesling Ried Gaisberg 1st;3987;SÉRFLOKKUR;02;3;2;FL.;750;;460999-2519
23582;Eichinger Riesling Ried Heiligenstein 1st;0;SÉRFLOKKUR;02;3;2;FL.;750;;460999-2519
23583;Masi Poderi Bellovile Serego Alighieri Biologico;2399;SÉRFLOKKUR;01;3;2;FL.;750;;420369-7789
23584;Il Poggione Bianco di Toscana ;1990;REYNSLA;02;3;2;FL.;750;;550394-2359
23585;Il Poggione Lo Sbrancato rósavín;2290;REYNSLA;03;3;2;FL.;750;;550394-2359
23586;Quinta Do Crasto Tinta Roriz;5999;SÉRFLOKKUR;01;3;2;FL.;750;;420178-0349
23587;Crasto Superior Syrah;3799;SÉRFLOKKUR;01;3;2;FL.;750;;420178-0349
23588;Famoso Be a star.;1699;REYNSLA;02;3;2;FL.;750;;420369-7789
23589;Vila Real Touriga Franca;2790;REYNSLA;01;0;2;FL.;750;;600112-1390
23590;Vila Real Touriga Nacional;2790;REYNSLA;01;0;2;FL.;750;;600112-1390
23591;Doom;1166;SÉRFLOKKUR;61;3;1;FL.;355;;670616-1690
23592;Evil Twin Old Fashioned Lemonade IPA;0;SÉRPÖNTUN;61;3;1;FL.;330;;670616-1690
23593;Westbrook Key Lime Pie Gose ;616;SÉRPÖNTUN;62;3;1;FL.;355;;670169-6189
23594;Pipeworks Ninja Vs Unicorn Double IPA;0;SÉRPÖNTUN;61;3;1;FL.;473;;670616-1690
23595;Michigan Maple Jesus ;0;SÉRPÖNTUN;62;3;1;FL.;355;;670616-1690
23596;Double Bastard;0;SÉRPÖNTUN;62;3;1;FL.;650;;670616-1690
23597;Hurðaskellir Imperial Porter nr. 54;1299;TÍMABIL;61;1;1;FL.;330;;420369-7789
23598;Askasleikir Amber Ale nr. 45;468;TÍMABIL;61;1;1;DS.;330;;420369-7789
23599;Widmer Brrr Hoppy Red;597;TÍMABIL;61;1;1;FL.;355;;700103-3660
23600;Vestfyen Pilsner;199;REYNSLA;60;0;1;DS.;330;;470415-1260
23601;Vestfyen Classic;199;REYNSLA;60;0;1;DS.;330;;470415-1260
23602;Amicone Edizione Nero;2599;REYNSLA;01;3;2;FL.;750;;531212-0530
23603;Masso Antico Primitivo Appassito;2299;KJARNI;01;3;2;FL.;750;;531212-0530
